year,basin_index,class_id,count
2018,12,5,15926442
2018,13,0,61404121
2018,13,1,479494
2018,13,2,46576
2018,13,3,2300071
2018,13,4,38856333
2018,13,5,19721647
2018,14,0,7374435
2018,14,1,47703
2018,14,2,102
2018,14,3,254821
2018,14,4,5471787
2018,14,5,1600022
2018,15,0,17434376
2018,15,1,45666
2018,15,2,121
2018,15,3,456796
2018,15,4,13779552
2018,15,5,3152241
2018,16,0,3808873
2018,16,1,25026
2018,16,2,284
2018,16,3,145919
2018,16,4,1877091
2018,16,5,1760553
2018,17,0,52920363
2018,17,1,596795
2018,17,2,23065
2018,17,3,2100710
2018,17,4,35602526
2018,17,5,14597267
2018,18,0,18734710
2018,18,1,122839
2018,18,2,10485
2018,18,3,518208
2018,18,4,10222599
2018,18,5,7860579
2019,0,0,91079607
2019,0,1,3683230
2019,0,2,364252
2019,0,3,4337874
2019,0,4,44221136
2019,0,5,38473115
2019,1,0,37777542
2019,1,1,596070
2019,1,2,39846
2019,1,3,811783
2019,1,4,11195954
2019,1,5,25133889
2019,2,0,47378407
2019,2,1,696827
2019,2,2,120739
2019,2,3,1896174
2019,2,4,32586137
2019,2,5,12078530
2019,3,0,726043
2019,3,1,34644
2019,3,3,14657
2019,3,4,347380
2019,3,5,329362
2019,4,0,42633203
2019,4,1,932413
2019,4,2,109872
2019,4,3,5038069
2019,4,4,14086139
2019,4,5,22466710
2019,5,0,18311254
2019,5,1,1638001
2019,5,2,44341
2019,5,3,555952
2019,5,4,6837341
2019,5,5,9235619
2019,6,0,27746396
2019,6,1,1983258
2019,6,2,35894
2019,6,3,617850
2019,6,4,4998635
2019,6,5,20110759
2019,7,0,29399614
2019,7,1,403961
2019,7,2,56731
2019,7,3,1159132
2019,7,4,14352196
2019,7,5,13427594
2019,8,0,10944680
2019,8,1,179491
2019,8,2,80817
2019,8,3,1542133
2019,8,4,5017546
2019,8,5,4124693
2019,9,0,67888992
2019,9,1,2541552
2019,9,2,78807
2019,9,3,2143025
2019,9,4,30674772
2019,9,5,32450836
2019,10,0,51260425
2019,10,1,751467
2019,10,2,43770
2019,10,3,1790160
2019,10,4,28961527
2019,10,5,19713501
2019,11,0,19659059
2019,11,1,190403
2019,11,2,40890
2019,11,3,606244
2019,11,4,11169005
2019,11,5,7652517
2019,12,0,40050486
2019,12,1,384635
2019,12,2,19471
2019,12,3,1406836
2019,12,4,22590308
2019,12,5,15649236
2019,13,0,61404121
2019,13,1,448054
2019,13,2,43187
2019,13,3,2337234
2019,13,4,39043932
2019,13,5,19531714
2019,14,0,7374435
2019,14,1,48646
2019,14,2,172
2019,14,3,270712
2019,14,4,5486255
2019,14,5,1568650
2019,15,0,17434376
2019,15,1,44243
2019,15,2,10
2019,15,3,467269
2019,15,4,13818762
2019,15,5,3104092
2019,16,0,3808873
2019,16,1,24332
2019,16,2,507
2019,16,3,154164
2019,16,4,1900629
2019,16,5,1729241
2019,17,0,52920363
2019,17,1,577835
2019,17,2,26275
2019,17,3,2167819
2019,17,4,35859092
2019,17,5,14289342
2019,18,0,18734710
2019,18,1,119877
2019,18,2,8323
2019,18,3,526498
2019,18,4,10415440
2019,18,5,7664572
2020,0,0,91079607
2020,0,1,3627177
2020,0,2,333008
2020,0,3,4234307
2020,0,4,43649723
2020,0,5,39235392
2020,1,0,37777542
2020,1,1,583929
2020,1,2,37752
2020,1,3,799119
2020,1,4,11073228
2020,1,5,25283514
2020,2,0,47378407
2020,2,1,704328
2020,2,2,121313
2020,2,3,1814463
2020,2,4,32492344
2020,2,5,12245959
2020,3,0,726043
2020,3,1,33737
2020,3,3,14775
2020,3,4,335535
2020,3,5,341996
2020,4,0,42633203
2020,4,1,921927
2020,4,2,121983
2020,4,3,4953753
2020,4,4,13904683
2020,4,5,22730857
2020,5,0,18311254
2020,5,1,1675618
2020,5,2,56005
2020,5,3,567020
2020,5,4,6620443
2020,5,5,9392168
2020,6,0,27746396
2020,6,1,2036670
2020,6,2,45007
2020,6,3,607268
2020,6,4,4960332
2020,6,5,20097119
2020,7,0,29399614
2020,7,1,405886
2020,7,2,45314
2020,7,3,1084537
2020,7,4,14138800
2020,7,5,13725077
2020,8,0,10944680
2020,8,1,163895
2020,8,2,84730
2020,8,3,1542276
2020,8,4,4965767
2020,8,5,4188012
2020,9,0,67888992
2020,9,1,2634021
2020,9,2,85439
2020,9,3,2027595
2020,9,4,29865253
2020,9,5,33276684
2020,10,0,51260425
2020,10,1,731359
2020,10,2,57103
2020,10,3,1727848
2020,10,4,28464957
2020,10,5,20279158
2020,11,0,19659059
2020,11,1,177622
2020,11,2,49281
2020,11,3,562342
2020,11,4,11084706
2020,11,5,7785108
2020,12,0,40050486
2020,12,1,386206
2020,12,2,21530
2020,12,3,1288197
2020,12,4,22528319
2020,12,5,15826234
2020,13,0,61404121
2020,13,1,460932
2020,13,2,47140
2020,13,3,2303159
2020,13,4,38890746
2020,13,5,19702144
2020,14,0,7374435
2020,14,1,50637
2020,14,2,801
2020,14,3,252546
2020,14,4,5475628
2020,14,5,1594823
2020,15,0,17434376
2020,15,1,44939
2020,15,2,252
2020,15,3,441154
2020,15,4,13800873
2020,15,5,3147158
2020,16,0,3808873
2020,16,1,26483
2020,16,2,651
2020,16,3,152274
2020,16,4,1852688
2020,16,5,1776777
2020,17,0,52920363
2020,17,1,586691
2020,17,2,39799
2020,17,3,2070089
2020,17,4,35844960
2020,17,5,14378824
2020,18,0,18734710
2020,18,1,125893
2020,18,2,6293
2020,18,3,492626
2020,18,4,10398350
2020,18,5,7711548
2021,0,0,91079607
2021,0,1,3624865
2021,0,2,276728
2021,0,3,4215428
2021,0,4,42907992
2021,0,5,40054594
2021,1,0,37777542
2021,1,1,572223
2021,1,2,45254
2021,1,3,804975
2021,1,4,10638792
2021,1,5,25716298
2021,2,0,47378407
2021,2,1,688847
2021,2,2,115688
2021,2,3,1777415
2021,2,4,32400824
2021,2,5,12395633
2021,3,0,726043
2021,3,1,33869
2021,3,2,1
2021,3,3,13159
2021,3,4,328240
2021,3,5,350774
2021,4,0,42633203
2021,4,1,899804
2021,4,2,135371
2021,4,3,5159871
2021,4,4,12906012
2021,4,5,23532145
2021,5,0,18311254
2021,5,1,1601505
2021,5,2,44216
2021,5,3,559384
2021,5,4,6179792
2021,5,5,9926357
2021,6,0,27746396
2021,6,1,1965644
2021,6,2,34036
2021,6,3,628481
2021,6,4,4437247
2021,6,5,20680988
2021,7,0,29399614
2021,7,1,395472
2021,7,2,48900
2021,7,3,1097038
2021,7,4,13807023
2021,7,5,14051181
2021,8,0,10944680
2021,8,1,146449
2021,8,2,41264
2021,8,3,1560473
2021,8,4,4866414
2021,8,5,4330080
2021,9,0,67888992
2021,9,1,2556643
2021,9,2,77723
2021,9,3,2152636
2021,9,4,28743178
2021,9,5,34358812
2021,10,0,51260425
2021,10,1,706014
2021,10,2,48902
2021,10,3,1719665
2021,10,4,28336423
2021,10,5,20449421
2021,11,0,19659059
2021,11,1,167113
2021,11,2,41002
2021,11,3,553475
2021,11,4,10887215
2021,11,5,8010254
2021,12,0,40050486
2021,12,1,376909
2021,12,2,22226
2021,12,3,1296267
2021,12,4,22176690
2021,12,5,16178394
2021,13,0,61404121
2021,13,1,451527
2021,13,2,44825
2021,13,3,2274090
2021,13,4,38722167
2021,13,5,19911512
2021,14,0,7374435
2021,14,1,46187
2021,14,2,669
2021,14,3,255449
2021,14,4,5403965
2021,14,5,1668165
2021,15,0,17434376
2021,15,1,44190
2021,15,2,36
2021,15,3,446092
2021,15,4,13804955
2021,15,5,3139103
