year,basin_index,class_id,count
1988,0,4,6697
1988,0,5,2806
1988,1,0,4076
1988,1,1,37
1988,1,3,1
1988,1,4,1331
1988,1,5,2707
1988,2,0,6137
1988,2,1,59
1988,2,3,32
1988,2,4,5213
1988,2,5,833
1988,3,0,80
1988,3,1,4
1988,3,3,1
1988,3,4,63
1988,3,5,12
1988,4,0,4324
1988,4,1,54
1988,4,3,212
1988,4,4,2208
1988,4,5,1850
1988,5,0,1700
1988,5,1,173
1988,5,3,6
1988,5,4,1023
1988,5,5,498
1988,6,0,2894
1988,6,1,122
1988,6,3,4
1988,6,4,723
1988,6,5,2045
1988,7,0,2962
1988,7,1,23
1988,7,3,9
1988,7,4,2044
1988,7,5,886
1988,8,0,1153
1988,8,1,24
1988,8,3,68
1988,8,4,930
1988,8,5,131
1988,9,0,7493
1988,9,1,160
1988,9,3,32
1988,9,4,5825
1988,9,5,1476
1988,10,0,6193
1988,10,1,43
1988,10,3,57
1988,10,4,4652
1988,10,5,1441
1988,11,0,2282
1988,11,3,4
1988,11,4,1877
1988,11,5,401
1988,12,0,4278
1988,12,1,19
1988,12,3,22
1988,12,4,3315
1988,12,5,922
1988,13,0,7898
1988,13,1,6
1988,13,3,83
1988,13,4,6379
1988,13,5,1430
1988,14,0,1013
1988,14,3,1
1988,14,4,984
1988,14,5,28
1988,15,0,2452
1988,15,3,3
1988,15,4,2242
1988,15,5,207
1988,16,0,418
1988,16,1,3
1988,16,3,3
1988,16,4,303
1988,16,5,109
1988,17,0,7138
1988,17,1,42
1988,17,3,80
1988,17,4,6003
1988,17,5,1013
1988,18,0,2207
1988,18,1,5
1988,18,3,9
1988,18,4,1480
1988,18,5,713
1989,0,0,9809
1989,0,1,217
1989,0,3,157
1989,0,4,6641
1989,0,5,2794
1989,1,0,4059
1989,1,1,37
1989,1,3,1
1989,1,4,1319
1989,1,5,2702
1989,2,0,6141
1989,2,1,59
1989,2,3,32
1989,2,4,5209
1989,2,5,841
1989,3,0,80
1989,3,1,4
1989,3,3,1
1989,3,4,63
1989,3,5,12
1989,4,0,4295
1989,4,1,54
1989,4,3,217
1989,4,4,2185
1989,4,5,1839
1989,5,0,1727
1989,5,1,173
1989,5,3,6
1989,5,4,1042
1989,5,5,506
1989,6,0,2887
1989,6,1,122
1989,6,3,4
1989,6,4,713
1989,6,5,2048
1989,7,0,2953
1989,7,1,23
1989,7,3,10
1989,7,4,2032
1989,7,5,888
1989,8,0,1156
1989,8,1,24
1989,8,3,71
1989,8,4,931
1989,8,5,130
1989,9,0,7460
1989,9,1,160
1989,9,3,32
1989,9,4,5802
1989,9,5,1466
1989,10,0,6114
1989,10,1,43
1989,10,3,58
1989,10,4,4578
1989,10,5,1435
1989,11,0,2259
1989,11,3,4
1989,11,4,1853
1989,11,5,402
1989,12,0,4177
1989,12,1,19
1989,12,3,22
1989,12,4,3231
1989,12,5,905
1989,13,0,7880
1989,13,1,6
1989,13,3,91
1989,13,4,6364
1989,13,5,1419
1989,14,0,1013
1989,14,3,1
1989,14,4,979
1989,14,5,33
1989,15,0,2450
1989,15,3,3
1989,15,4,2241
1989,15,5,206
1989,16,0,418
1989,16,1,3
1989,16,3,4
1989,16,4,300
1989,16,5,111
1989,17,0,7154
1989,17,1,42
1989,17,3,82
1989,17,4,6010
1989,17,5,1020
1989,18,0,2186
1989,18,1,5
1989,18,3,11
1989,18,4,1463
1989,18,5,707
1990,0,0,9716
1990,0,1,217
1990,0,3,162
1990,0,4,6538
1990,0,5,2799
1990,1,0,4047
1990,1,1,37
1990,1,3,5
1990,1,4,1310
1990,1,5,2695
1990,2,0,6111
1990,2,1,59
1990,2,3,32
1990,2,4,5189
1990,2,5,831
1990,3,0,77
1990,3,1,4
1990,3,3,1
1990,3,4,60
1990,3,5,12
1990,4,0,4270
1990,4,1,54
1990,4,3,220
1990,4,4,2155
1990,4,5,1841
1990,5,0,1695
1990,5,1,173
1990,5,3,6
1990,5,4,1019
1990,5,5,497
1990,6,0,2875
1990,6,1,122
1990,6,3,5
1990,6,4,701
1990,6,5,2047
1990,7,0,2905
1990,7,1,23
1990,7,3,10
1990,7,4,1986
1990,7,5,886
1990,8,0,1141
1990,8,1,24
1990,8,3,70
1990,8,4,917
1990,8,5,130
1990,9,0,7385
1990,9,1,160
1990,9,3,32
1990,9,4,5738
1990,9,5,1455
1990,10,0,6110
1990,10,1,43
1990,10,3,64
1990,10,4,4581
1990,10,5,1422
1990,11,0,2262
1990,11,3,4
1990,11,4,1853
1990,11,5,405
1990,12,0,4184
1990,12,1,19
1990,12,3,24
1990,12,4,3230
1990,12,5,911
1990,13,0,7856
1990,13,1,6
1990,13,3,95
1990,13,4,6344
1990,13,5,1411
1990,14,0,1013
1990,14,3,1
1990,14,4,982
1990,14,5,30
1990,15,0,2448
1990,15,3,3
1990,15,4,2237
1990,15,5,208
1990,16,0,416
1990,16,1,3
1990,16,3,4
1990,16,4,299
1990,16,5,110
1990,17,0,7138
1990,17,1,42
1990,17,3,83
1990,17,4,6009
1990,17,5,1004
1990,18,0,2163
1990,18,1,5
1990,18,3,11
1990,18,4,1453
1990,18,5,694
1991,0,0,9655
1991,0,1,217
1991,0,3,162
1991,0,4,6473
1991,0,5,2803
1991,1,0,4026
1991,1,1,37
1991,1,3,5
1991,1,4,1293
1991,1,5,2691
1991,2,0,6070
1991,2,1,59
1991,2,3,35
1991,2,4,5146
1991,2,5,830
1991,3,0,77
1991,3,1,4
1991,3,3,1
1991,3,4,60
1991,3,5,12
1991,4,0,4208
1991,4,1,54
1991,4,3,230
1991,4,4,2103
1991,4,5,1821
1991,5,0,1681
1991,5,1,173
1991,5,3,6
1991,5,4,1002
1991,5,5,500
1991,6,0,2865
1991,6,1,122
1991,6,3,5
1991,6,4,692
1991,6,5,2046
1991,7,0,2906
1991,7,1,23
1991,7,3,15
1991,7,4,1982
1991,7,5,886
1991,8,0,1129
1991,8,1,24
1991,8,3,70
1991,8,4,909
1991,8,5,126
1991,9,0,7354
1991,9,1,160
1991,9,3,34
1991,9,4,5691
1991,9,5,1469
1991,10,0,6045
1991,10,1,43
